angular_section,amplitude0,desired_radius,period_factors,offset_factor_x,mid_factor_x,curve_weight,thickness_factor,thickness
0.0,20.0,27.506343032037503,"[0.8746065906863492, 0.5313483523284128, 1.5940450569852385]",-0.0620779878358263,0.3772761278215222,6.800873691685748,"[1.0714239513524946, 0.9132749875799722, 1.0153010610675333]",1.2936182743895825
180.0,20.0,26.633498840816713,"[0.9746378652552298, 0.5792261371949872, 1.4461359975497832]",0.40862003655907697,0.5,8.471174674128319,"[0.9661383148747302, 0.8918678516479324, 1.141993833477337]",0.9882569822415501
