angular_section,amplitude0,desired_radius,period_factors,offset_factor_x,mid_factor_x,curve_weight,thickness_factor,thickness
0,18.24,25.57,"[0.6, 0.8, 1.6]",-0.44,-0.45,5.17,"[1.1, 0.88, 1.1]",0.81
