angular_section,amplitude0,desired_radius,period_factors,offset_factor_x,mid_factor_x,curve_weight,thickness_factor,thickness
0,17.32,23.29,"[1.0, 1.47, 0.52]",-0.59,-0.3,8.39,"[0.61, 1.42, 0.61]",0.73
